Year,Value,
1995,299699666.7,
1996,318742963,
1997,357237682.1,
1998,364975456.9,
1999,389984428.9,
2000,420515107.7,
2001,461078078.1,
2002,483120194.3,
2003,465850739.6,
2004,502561629.6,
2005,543167666.7,
2006,636218037,
2007,674008481.5,
2008,738942555.6,
2009,723209111.1,
2010,705015370.4,
2011,753225963,
2012,734462666.7,
2013,788163888.9,
2014,847778185.2,
2015,878281507.8,
2016,909854619.5,
1977,87350296.3,
1978,102094111.1,
1979,123935518.5,
1980,146341370.4,
1981,167970111.1,
1982,182754000,
1983,197228777.8,
1984,217663037,
1985,241273000,
1986,289689703.7,
1987,319999000,
1988,366541074.1,
1989,415518111.1,
1990,483962444.4,
1991,513753814.8,
1992,566894740.7,
1993,574870407.4,
1994,600005555.6,
1995,640449518.5,
1996,662196185.2,
1997,676949592.6,
1998,737554888.9,
1999,775934814.8,
2000,784159222.2,
2001,743808074.1,
2002,748346592.6,
2003,823837148.1,
2004,893107222.2,
2005,951207370.4,
2006,1134193630,
2007,1277494148,
2008,1282215407,
2009,1262973407,
2010,1381968259,
2011,1437684815,
2012,1436803333,
2013,1489928889,
2014,1551921037,
2015,1649142630,
2016,1667078704,
1960,13066557.78,
1961,13999883.33,
1962,14524878.96,
1963,13708219.1,
1964,14758210.35,
1965,15108207.43,
1966,16099865.83,
1967,15835177.93,
1968,15350000,
1969,16650000,
1970,18450000,
1971,20051648.18,
1972,27585488.99,
1973,30165373.62,
1974,32924215.86,
1975,33237164.72,
1976,32792480.97,
1977,49353148.15,
1978,60844777.78,
1979,71096370.37,
1980,82340333.33,
1981,102086555.6,
1982,113759185.2,
1983,122255333.3,
1984,135025000,
1985,145641703.7,
1986,160846666.7,
1987,175580629.6,
1988,200726703.7,
1989,214745000,
1990,240365259.3,
1991,254829629.6,
1992,277954111.1,
1993,286307814.8,
1994,289438481.5,
1995,316008481.5,
1996,331489703.7,
1997,347770000,
1998,373619851.9,
1999,390719148.1,
2000,396270000,
2001,430040370.4,
2002,461883444.4,
2003,481806296.3,
2004,521975111.1,
2005,550728666.7,
2006,610930037,
2007,651833333.3,
2008,695428851.9,
2009,674922481.5,
2010,681225963,
2011,676129407.4,
2012,692933740.7,
2013,721207148.1,
2014,727230734.8,
2015,755205755.9,
2016,768224226.7,
1960,1307333333,
1961,1419333333,
1962,1541666667,
1963,1568333333,
1964,1611333333,
1965,1679333333,
1966,1723000000,
1967,1865666667,
1968,1947333333,
1969,2144333333,
1970,2437666667,
1971,2656000000,
1972,2882000000,
1973,3571666667,
1974,4595000000,
1975,5598000000,
1976,6979333333,
1977,8704000000,
1978,7670500000,
1979,9032250000,
1980,7459833333,
1981,10016500000,
1982,9240000000,
1983,8230153846,
1984,9701357143,
1985,12403733333,
1986,15769062500,
1987,20155555556,
1988,15399166667,
1989,15291507937,
1990,12408647541,
1991,11379222222,
1992,7034219713,
1993,8881785938,
1994,12794192334,
1995,13829744879,
1996,9018243044,
1997,11681494637,
1998,11250327988,
1999,10682045258,
2000,12257418326,
2001,13182979784,
2002,14803189093,
2003,17646503525,
2004,21457470203,
2005,26524538566,
2006,35822408612,
2007,45898948564,
2008,54526580232,
2009,53150209168,
2010,65634109237,
2011,67327289320,
2012,68125631150,
2013,72065940086,
2014,82151588419,
2015,97156119150,
2016,95584380032,
1960,93850000,
1961,98400000,
1962,103500000,
1963,110000000,
1964,120850000,
1965,138650000,
1966,171100000,
1967,198450000,
1968,220600000,
1969,233450000,
1970,247150000,
1971,270650000,
1972,287600000,
1973,305300000,
1974,368600000,
1975,465000000,
1976,505500000,
1977,641000000,
1978,735500000,
1979,783000000,
1980,794900000,
1981,889050000,
1982,915150000,
1983,883600000,
1984,864150000,
1985,873250000,
1986,891000000,
1987,979850000,
1988,1160900000,
1989,542520000,
1990,388300000,
1991,448300000,
1992,404600000,
1993,428794117.6,
1994,605492537.3,
1995,693970588.2,
1996,860630922.7,
1997,929607500,
1998,945000000,
1999,885444186,
2000,892164393.9,
2001,763465550.5,
2002,1078402128,
2003,1271196078,
2004,1484092538,
2005,1793754805,
2006,2626380435,
2007,2936612022,
2008,3532969035,
2009,3875409836,
2010,4368398048,
2011,4422276622,
2012,4980000000,
2013,5145757576,
2014,5240606061,
2015,4826587058,
2016,3278425328,
1960,35076158.48,
1961,43025199.5,
1962,45927061.46,
1963,54128377.43,
1964,64979280.41,
1965,70278594.43,
1966,76858462.83,
1967,74758504.83,
1968,79798404.03,
1969,105417891.6,
1970,112137757.2,
1971,136465324.4,
1972,146741251.5,
1973,221902017.3,
1974,264311994.1,
1975,288302907.4,
1976,272539098.4,
1977,304047838.1,
1978,340616375.3,
1979,412093133.8,
1980,542000513.6,
1981,571542674.6,
1982,537575980.8,
1983,555336145.8,
1984,494475699.9,
1985,361014890.5,
1986,449146608.3,
1987,584135559.9,
1988,692016714.3,
1989,696915430.7,
1990,1114703088,
1991,1156141998,
1992,1284766234,
1993,1357206996,
1994,1419293455,
1995,1698982438,
1996,1602760100,
1997,1716699913,
1998,1576904292,
1999,1547884442,
2000,1738100853,
2001,1542477309,
2002,1432228125,
2003,2197612701,
2004,2770082792,
2005,3178126492,
2006,3291353836,
2007,3469363996,
2008,3294093485,
2009,3580417067,
2010,4438778424,
2011,4820499924,
2012,4823831657,
2013,4560713074,
2014,4377293816,
2015,4020275298,
2016,3720649375,
1960,14842870293,
1961,16147160123,
1962,17511477311,
1963,18954132366,
1964,21137242561,
1965,23260320646,
1966,25302033132,
1967,27463409202,
1968,29143383491,
1969,31649203886,
1970,37555366021,
1971,40980345656,
1972,48263914959,
1973,58567384059,
1974,65082581295,
1975,81716751698,
1976,88102107647,
1977,93136775103,
1978,1.0297E+11,
1979,1.21647E+11,
1980,1.40089E+11,
1981,1.27858E+11,
1982,1.12768E+11,
1983,1.03534E+11,
1984,1.07662E+11,
1985,1.12514E+11,
1986,1.48376E+11,
1987,1.80429E+11,
1988,2.04068E+11,
1989,2.14875E+11,
1990,2.58154E+11,
1991,2.70363E+11,
1992,2.80312E+11,
1993,2.09951E+11,
1994,2.2608E+11,
1995,2.64052E+11,
1996,2.88104E+11,
1997,2.64478E+11,
1998,2.668E+11,
1999,2.70848E+11,
2000,2.59802E+11,
2001,2.39917E+11,
2002,2.63926E+11,
2003,3.31109E+11,
2004,3.81705E+11,
2005,3.89042E+11,
2006,4.20032E+11,
2007,4.87816E+11,
2008,5.13966E+11,
2009,4.29657E+11,
2010,4.88378E+11,
2011,5.6311E+11,
2012,5.43881E+11,
2013,5.78742E+11,
2014,5.73818E+11,
2015,4.97918E+11,
2016,5.1446E+11,
1960,9522746719,
1961,10712712465,
1962,11879982759,
1963,13063643796,
1964,14480556572,
1965,15346741670,
1966,16480058705,
1967,17740013179,
1968,18942729779,
1969,20524886616,
1980,1.19008E+11,
1981,1.08994E+11,
1982,1.11711E+11,
1983,1.11314E+11,
1984,1.06285E+11,
1985,1.07766E+11,
1986,1.54482E+11,
1987,1.93466E+11,
1988,2.09298E+11,
1989,2.02079E+11,
1990,2.58067E+11,
1991,2.61114E+11,
1992,2.71814E+11,
1993,2.64353E+11,
1994,2.92647E+11,
1995,3.42617E+11,
1996,3.30092E+11,
1997,2.86519E+11,
1998,2.95045E+11,
1999,2.89912E+11,
2000,2.72055E+11,
2001,2.78631E+11,
2002,3.01417E+11,
2003,3.52915E+11,
2004,3.94164E+11,
2005,4.08689E+11,
2006,4.30921E+11,
2007,4.79913E+11,
2008,5.54363E+11,
2009,5.41507E+11,
2010,5.83783E+11,
2011,6.9958E+11,
2012,6.68044E+11,
2013,6.88504E+11,
2014,7.09183E+11,
2015,6.79289E+11,
2016,6.68851E+11,
1960,857704431.7,
1961,945244992.2,
1962,1110565864,
1963,1200447429,
1964,1339494290,
1965,1472036551,
1966,1342287557,
1967,1580229795,
1968,1753746370,
1969,2245011572,
1970,2140383696,
1971,2589851693,
1972,3059682162,
1973,3239488105,
1974,5159557176,
1975,6826980767,
1976,7633528921,
1977,7696011360,
1978,9275203106,
1979,9929682184,
1980,13062421025,
1981,15518199247,
1982,16298905397,
1983,17589184557,
1984,17503082982,
1985,16403544511,
1986,13293209270,
1987,11356215713,
1988,10577042355,
1989,9853396226,
1990,12308624284,
1991,12981833333,
1992,13253565899,
1993,13695962019,
1994,10122020000,
1995,11396706587,
1996,13789560878,
1997,14505233969,
1998,15200846138,
1999,15873875969,
2000,19325894913,
2001,21099833784,
2002,21582248882,
2003,21828144686,
2004,25086930693,
2005,28858965517,
2006,33332844575,
2007,40405006007,
1990,2629395066,
1991,2534720480,
1992,1909246641,
1993,1646693642,
1994,1346074611,
1995,1231523035,
1996,1043893063,
1997,921843144.2,
1998,1320126706,
1999,1086567378,
2000,860550305.8,
2001,1080774007,
2002,1221113780,
2003,1554125531,
2004,2076148696,
2005,2312319579,
2006,2830236054,
2007,3719497371,
2008,5161336170,
2009,4979481980,
2010,5642178580,
2011,6522732203,
2012,7633049792,
2013,8506674783,
2014,9236309138,
2015,7853450374,
2016,6951657159,
1988,5100405772,
1989,4420168102,
1990,4258743263,
1991,4956588279,
1992,4601413264,
1993,4257702197,
1994,4510846968,
1995,5255221425,
1996,6496195451,
1997,7683852497,
1998,9345174219,
1999,9697847264,
2000,10185786383,
2001,10383560603,
2002,10805599893,
2003,11659129889,
2004,12825801581,
2005,16929976600,
2006,18610460327,
2007,21501741757,
2008,27368386358,
2009,28573777052,
2010,31407908612,
2011,33878631649,
2012,39087748240,
2013,44333456245,
2014,48197218327,
2015,45628320606,
2016,47340071107,
1960,2760747472,
1961,3034043574,
1962,3308912797,
1963,3540403457,
1964,3889129942,
1965,4388937649,
1966,5279230817,
1967,5638461442,
1968,6081009428,
1969,6695336567,
1970,7086538438,
1971,7375000024,
1972,8177884553,
1973,10838587358,
1974,13703000530,
1975,14882747955,
1976,16985211146,
1977,19779315170,
1978,24006570178,
1979,27371699083,
1980,32353440727,
1981,34846107862,
1982,36589797857,
1983,40042826244,
1984,41797592963,
1985,38900692712,
1986,43096746122,
1987,50535438696,
1988,61667199835,
1989,72250877410,
1990,85343063966,
1991,98234695722,
1992,1.11453E+11,
1993,1.2889E+11,
1994,1.46683E+11,
1995,1.69279E+11,
1996,1.83035E+11,
1997,1.5018E+11,
1998,1.13676E+11,
1999,1.26669E+11,
2000,1.26392E+11,
2001,1.20297E+11,
2002,1.34301E+11,
2003,1.52281E+11,
2004,1.72895E+11,
2005,1.89318E+11,
2006,2.21758E+11,
2007,2.62943E+11,
2008,2.91383E+11,
2009,2.8171E+11,
2010,3.41105E+11,
2011,3.70819E+11,
2012,3.9756E+11,
2013,4.20529E+11,
2014,4.06522E+11,
2015,3.99235E+11,
2016,4.07026E+11,
2000,350391812.5,
2001,429570502.6,
2002,422917862.1,
2003,430520879.8,
2004,442875783.7,
2005,466635214.1,
2006,440024652,
2007,531260864.9,
2008,659561789.4,
2009,785961959.4,
2010,894400000,
2011,1053500000,
2012,1188900000,
2013,1410000000,
2014,1450600000,
2015,1606500000,
2016,1782974000,
1960,121128073.1,
1961,126396469.7,
1962,132237441.6,
1963,143255784.5,
1964,166104067.6,
1965,187300336.4,
1966,216136263.9,
1967,231706475.5,
1968,241956910.7,
1969,267732446.4,
1970,253976626.2,
1971,286537525,
1972,335677636.9,
1973,406479906.2,
1974,560437742.6,
1975,617321669.4,
1976,619375134.2,
1977,777435020.5,
1978,824263841.5,
1979,891775906.6,
1980,1136408814,
1981,962347001,
1982,821651918.7,
1983,765746590.6,
1984,718148959.6,
1985,762359722.7,
1986,1060911735,
1987,1249099130,
1988,1378847487,
1989,1352949663,
1990,1628427515,
1991,1602299863,
1992,1692959110,
1993,1233496846,
1994,982624324.5,
1995,1309382885,
1996,1465448290,
1997,1498950899,
1998,1587345951,
1999,1576094566,
2000,1294250233,
2001,1332328999,
2002,1474630207,
2003,1673690430,
2004,1937074572,
2005,2115154262,
2006,2202809251,
2007,2523462557,
2008,3163416242,
2009,3163000529,
2010,3172945645,
2011,3756023160,
2012,3866617463,
2013,4080929201,
2014,4482880424,
2015,4087628276,
2016,4399995987,
1975,32506741.72,
1976,30036416.96,
1977,34139387.89,
1978,41567471.67,
1979,44667002.01,
1980,53260077.43,
1981,62242013.33,
1982,62068161.07,
1983,60863963.96,
1984,64248354.54,
1985,60058663.31,
1986,68195855.61,
1987,81667133.45,
1988,106657267.4,
1989,106344855,
1990,113563821.6,
1991,132201141.4,
1992,137066290.6,
1993,138489884.4,
1994,193775943,
1995,202547013.9,
1996,219583570.1,
1997,212155124.7,
1998,188686997.3,
1999,196686674.7,
2000,202363492.2,
2001,181244788.5,
2002,182737040.1,
2003,202543202,
2004,229358214.8,
2005,262176133.7,
2006,294137737.1,
2007,300143056.9,
2008,349484427.6,
2009,318166562.8,
2010,369485198.8,
2011,423011844.3,
2012,472358251.2,
2013,450686353.7,
2014,443911052.3,
2015,435438217.3,
2016,401562006.2,
1960,535670127.7,
1961,584961208.7,
1962,619319197.3,
1963,678235373,
1964,711893367.6,
1965,736568861.9,
1966,723735635.5,
1967,761981474,
1968,758899950,
1969,779200000,
1970,821850000,
1971,896754316.7,
1972,1083381044,
1973,1308799459,
1974,2042031901,
1975,2442667573,
1976,2500410584,
1977,3138666667,
1978,3562333458,
1979,4602416625,
1980,6235833333,
1981,6992083333,
1982,8140416667,
1983,7763750000,
1984,7757083333,
1985,7375918367,
1986,4794444444,
1987,4797777778,
1988,4496852073,
1989,4323058824,
1990,5068000000,
1991,5307905882,
1992,5439552941,
1993,4669488516,
1994,4947205860,
1995,5329214163,
1996,5759537726,
1997,5737751332,
1998,6043694330,
1999,6808982521,
2000,8154338233,
2001,8824873259,
2002,9008273721,
2003,11305459802,
2004,13280275123,
2005,15982282462,
2006,18369070085,
2007,21642304046,
2008,27870257894,
2009,19175196446,
2010,22157948396,
2011,25433011405,
2012,25694164489,
2013,26436159315,
2014,26175952942,
2015,23559224762,
2016,21894706041,
1965,991047619,
1966,1040952381,
1967,1085714286,
1968,1214666667,
1969,1289904762,
1970,1439238095,
1971,1685217059,
1972,2237476420,
1973,2730787476,
1974,3545933562,
1975,4328610490,
1976,4507929104,
1977,5109324009,
1978,5968044210,
1979,7188191882,
1980,8744134354,
1981,8428513568,
1982,8133401050,
1983,8350176783,
1984,8254891864,
1985,8410185740,
1986,9018136020,
1987,9696271268,
1988,10096292842,
1989,10102075213,
1990,12290568182,
1991,13074782609,
1992,15497286296,
1993,14608946896,
1994,15632463424,
1995,18030876599,
1996,19587322786,
1997,20746360430,
1998,21803372267,
1999,22943685719,
2000,21473188882,
2001,22066101341,
2002,23142294436,
2003,27453084983,
2004,31183139301,
2005,32273007554,
2006,34378437265,
2007,38908069299,
2008,44856586316,
2009,43454935940,
2010,44050929160,
2011,45810626509,
2012,45044112939,
2013,46251061734,
2014,47587913059,
2015,43156708809,
2016,42062549395,
1960,13995067818,
1961,8022222222,
1962,8922222222,
1963,10355555556,
1964,11177777778,
1965,11944444444,
1966,14122222222,
1967,15666666667,
1968,17500000000,
1969,19466666667,
1970,17086956522,
1971,16256619964,
1972,20431095406,
1973,25724381625,
1974,35599913836,
1975,44633707243,
1976,51280134554,
1977,58676813687,
1978,65147022486,
1979,89394085658,
1980,68789289566,
1981,71040020140,
1982,64546332581,
1983,61678280115,
1984,59989909458,
1985,67234948265,
1986,75728009963,
1987,87172789528,
1988,90852814005,
1989,1.07143E+11,
1990,1.50676E+11,
1991,1.50028E+11,
1992,1.58459E+11,
1993,1.8017E+11,
1994,1.3069E+11,
1995,1.69486E+11,
1996,1.81476E+11,
1997,1.89835E+11,
1998,2.75769E+11,
1999,2.55884E+11,
2000,2.72979E+11,
2001,2.00252E+11,
2002,2.38428E+11,
2003,3.11823E+11,
2004,4.04787E+11,
2005,5.01416E+11,
2006,5.52487E+11,
2007,6.7577E+11,
2008,7.64336E+11,
2009,6.4464E+11,
2010,7.71877E+11,
2011,8.32546E+11,
2012,8.73982E+11,
2013,9.50595E+11,
2014,9.34168E+11,
2015,8.59794E+11,
2016,8.63712E+11,
1987,2331358820,
1988,3010982414,
1989,3006988217,
1990,3189539641,
1991,3208098919,
1992,3200539816,
1993,3179225949,
1994,2561118608,
1995,2482228440,
1996,2379281768,
1997,2450084970,
1998,2605688065,
1999,2450686660,
2000,2904662605,
2001,3534771969,
2002,4462028989,
2003,5977440583,
2004,6838351088,
2005,8104355717,
2006,10277598152,
2007,12664165103,
2008,19271523179,
2009,20214385965,
2010,22583157895,
2011,29233333333,
2012,35164210526,
2013,39197543860,
2014,43524210526,
2015,35799628571,
2016,36179885714,
1990,8824447.74,
1991,9365165.914,
1992,9742949.471,
1993,9630762.954,
1994,10886825.56,
1995,11025945.14,
1996,12334846.23,
1997,12700905.45,
1998,12757632.87,
1999,13687141.11,
2000,13742057.05,
2001,13196544.95,
2002,15450994.24,
2003,18231078.54,
2004,21534931.61,
2005,21839098.89,
2006,22902861.45,
2007,27030374.03,
2008,30290219.76,
2009,27101076.28,
2010,31823518.62,
2011,39312016.5,
2012,39875750.67,
2013,38322359.53,
2014,37259689.92,
2015,32673277.74,
2016,34218878.44,
1960,423008385.7,
1961,441524109,
1962,449012578.6,
1963,516147798.7,
1964,589056603.8,
1965,884873949.6,
1966,925770308.1,
1967,967647058.8,
1968,1037815126,
1969,1169047619,
1970,1260084034,
1971,1417787115,
1972,1491596639,
1973,1702521008,
1974,2100142653,
1975,2359555556,
1976,2447300000,
1977,2936470588,
1978,2420260870,
1979,2139025000,
1980,1244610000,
1981,1337300000,
1982,2177500000,
1983,2240333333,
1984,3615647477,
1985,3519666339,
1986,3923232122,
1987,6269511615,
1988,6508931652,
1989,5276480986,
1990,4304398866,
1991,3321729057,
1992,2857457860,
1993,3220439044,
1994,3990430447,
1995,5755818947,
1996,6044585327,
1997,6269333313,
1998,6584815847,
1999,5998563258,
2000,6193246837,
2001,5840503869,
2002,6178563591,
2003,6336696289,
2004,7940362799,
2005,9013834373,
2006,9942597780,
2007,12292813603,
2008,14239026630,
2009,18168902154,
2010,20186496527,
2011,20176751242,
2012,23132149257,
2013,24599553472,
2014,27295207928,
2015,27059447775,
2016,24078931933,
1987,64087694038,
1988,74703517903,
1989,82709161099,
1990,81456918679,
1991,77464561150,
1992,73942235330,
1993,65648559903,
1994,52549555149,
1995,48213868178,
1996,44558077827,
1997,50150399792,
1998,41883241472,
1999,31580639045,
2000,31261527363,
2001,38009344577,
2002,42392896031,
2003,50132953288,
2004,64883060726,
2005,86142018069,
2006,1.07753E+11,
2007,1.42719E+11,
2008,1.79992E+11,
2009,1.17228E+11,
2010,1.36013E+11,
2011,1.6316E+11,
2012,1.75781E+11,
2013,1.8331E+11,
2014,1.33503E+11,
2015,91030959455,
2016,93270479389,
1975,14720672507,
1976,19213022691,
1977,24871775165,
1978,23775831783,
1979,31225463218,
1980,43598748449,
1981,49333424135,
1982,46622718605,
1983,42803323345,
1984,41807954236,
1985,40603650232,
1986,33943612095,
1987,36384908744,
1988,36275674203,
1989,41464995914,
1990,50701443748,
1991,51552165622,
1992,54239171888,
1993,55625170253,
1994,59305093980,
1995,65743666576,
1996,73571233996,
1997,78839008445,
1998,75674336283,
1999,84445473111,
2000,1.04337E+11,
2001,1.03312E+11,
2002,1.09816E+11,
2003,1.24346E+11,
2004,1.47824E+11,
2005,1.80617E+11,
2006,2.22117E+11,
2007,2.57916E+11,
2008,3.15475E+11,
2009,2.53547E+11,
2010,2.8988E+11,
2011,3.50908E+11,
2012,3.74818E+11,
2013,3.90427E+11,
2014,4.03198E+11,
2015,3.57949E+11,
2016,3.48743E+11,
1960,72328047042,
1961,76694360636,
1962,80601939635,
1963,85443766670,
1964,93387598814,
1965,1.00596E+11,
1966,1.07091E+11,
1967,1.11185E+11,
1968,1.04703E+11,
1969,1.12677E+11,
1970,1.30672E+11,
1971,1.48114E+11,
1972,1.69965E+11,
1973,1.92538E+11,
1974,2.06131E+11,
1975,2.41757E+11,
1976,2.32615E+11,
1977,2.63066E+11,
1978,3.35883E+11,
1979,4.38994E+11,
1980,5.64948E+11,
1981,5.40766E+11,
1982,5.15049E+11,
1983,4.89618E+11,
1984,4.61487E+11,
1985,4.89285E+11,
1986,6.01453E+11,
1987,7.45163E+11,
1988,9.10123E+11,
1989,9.26885E+11,
1990,1.09317E+12,
1991,1.1428E+12,
1992,1.17966E+12,
1993,1.06139E+12,
1994,1.14049E+12,
1995,1.33522E+12,
1996,1.40878E+12,
1997,1.55248E+12,
1998,1.63851E+12,
1999,1.66562E+12,
2000,1.64795E+12,
2001,1.62151E+12,
2002,1.76841E+12,
2003,2.0384E+12,
2004,2.39856E+12,
2005,2.5207E+12,
2006,2.69261E+12,
2007,3.07436E+12,
2008,2.89056E+12,
2009,2.38283E+12,
2010,2.44117E+12,
2011,2.6197E+12,
2012,2.66209E+12,
2013,2.73982E+12,
2014,3.02283E+12,
2015,2.88557E+12,
2016,2.6479E+12,
1960,5.433E+11,
1961,5.633E+11,
1962,6.051E+11,
1963,6.386E+11,
1964,6.858E+11,
1965,7.437E+11,
1966,8.15E+11,
1967,8.617E+11,
1968,9.425E+11,
1969,1.0199E+12,
1970,1.07588E+12,
1971,1.16777E+12,
1972,1.28245E+12,
1973,1.42855E+12,
1974,1.54883E+12,
1975,1.68892E+12,
1976,1.87759E+12,
1977,2.08595E+12,
1978,2.35657E+12,
1979,2.63214E+12,
1980,2.86251E+12,
1981,3.21096E+12,
1982,3.34499E+12,
1983,3.63814E+12,
1984,4.04069E+12,
1985,4.34673E+12,
1986,4.59016E+12,
1987,4.87022E+12,
1988,5.25263E+12,
1989,5.65769E+12,
1990,5.97959E+12,
1991,6.17404E+12,
1992,6.5393E+12,
1993,6.87872E+12,
1994,7.30876E+12,
1995,7.66406E+12,
1996,8.1002E+12,
1997,8.60852E+12,
